{u'$date': u'2017-02-25T16:23:30.000Z'} , 835525638819876864 , megan_lorenz , running one mile doesn't even burn off one fucking cookie I wanna die
{u'$date': u'2017-02-25T16:23:30.000Z'} , 835525639306424320 , DmelloNicholas , Farmers in France committing suicide! Strange but seem to be in trouble like Indian farmers .
{u'$date': u'2017-02-25T16:23:30.000Z'} , 835525640426258434 , txicabs , FUCK THATS LIKE 35 MINUTES FROM ME I WANNA DIE
{u'$date': u'2017-02-25T16:23:33.000Z'} , 835525651675267076 , Jamwao , Just do it!
{u'$date': u'2017-02-25T16:23:45.000Z'} , 835525702069837824 , MichaelaMaestas , My 31 year old son just tried to kill himself
{u'$date': u'2017-02-25T16:23:46.000Z'} , 835525705488289792 , dummerDummkopf , I want him to be dead
{u'$date': u'2017-02-25T16:23:50.000Z'} , 835525722512969728 , buttonstitching , tfw you feel like you don't have any time to do anything properly so you end up doing a little of everything and it's all shitty 👍
{u'$date': u'2017-02-25T16:23:50.000Z'} , 835525724912013312 , ZuzuEgyptianBoy , Krillin:I dont wanna die a virgin Mrpopo:boy you better watch you saaaaaaaay!! krillin:OH NO!! Egyptianboybot
{u'$date': u'2017-02-25T16:23:55.000Z'} , 835525745552289794 , infirmaries , Tmi?I got a paper cut on my eye and I want to die rn actually
{u'$date': u'2017-02-25T16:23:59.000Z'} , 835525759628374021 , Yorkinator , and everything on Twitter can be boiled down to  I want to die
{u'$date': u'2017-02-25T16:23:59.000Z'} , 835525761645830144 , thegoldendivine , I drank whiskey last night and now I want to die. I'm too old for this 👵🏼
{u'$date': u'2017-02-25T16:24:06.000Z'} , 835525792536932357 , tarjeisowl , dead poets society / suicide room
{u'$date': u'2017-02-25T16:24:14.000Z'} , 835525825793523712 , SevenBeats_7 , Cover de Suicide Social d'
{u'$date': u'2017-02-25T16:24:15.000Z'} , 835525827647303680 , thedimwitgenius , if I committed suicide tonight I think no one would care
{u'$date': u'2017-02-25T16:24:17.000Z'} , 835525835645939715 , pwpfnotkq , sexual assault survivors and suicide prevention
{u'$date': u'2017-02-25T16:24:18.000Z'} , 835525842931351552 , DRUDGETREND , Possible suicide...  (Rank:
{u'$date': u'2017-02-25T16:24:25.000Z'} , 835525871280799745 , pepsitrimble , suicide  but high
{u'$date': u'2017-02-25T16:24:27.000Z'} , 835525876787863553 , RohanNagel1997 , I just saw someone get accepted into being a suicide girls hopeful and yeah. Idk man.
{u'$date': u'2017-02-25T16:24:31.000Z'} , 835525896035532800 , tipsytracob , i was just trying to watch a movie i wanna die
{u'$date': u'2017-02-25T16:24:36.000Z'} , 835525917179068416 , stanjimin , i wanna die i hope i drown from my own tears TTTTHHE
{u'$date': u'2017-02-25T16:24:37.000Z'} , 835525922619027456 , cpmondello , National Organization for Marriage decries teen suicide study as ‘fake news’ / LGBTQ Nation
{u'$date': u'2017-02-25T16:24:39.000Z'} , 835525928931438592 , caralhosafoda , Suicide 💞
{u'$date': u'2017-02-25T16:24:39.000Z'} , 835525931213144064 , cpmondello , National Organization for Marriage decries teen suicide study as ‘fake news’ / LGBTQ Nation
{u'$date': u'2017-02-25T16:24:40.000Z'} , 835525931909410816 , Maliik_Says , You really believe you want to die… but in reality  you want to be saved.
{u'$date': u'2017-02-25T16:24:40.000Z'} , 835525933163393028 , jiminspng , see yoo next time  IF THAT AINT THE CUTEST THING I HAVE EVER SEEN
{u'$date': u'2017-02-25T16:24:44.000Z'} , 835525949739450368 , _maceycookie , Missing you comes in waves... and tonight I'm drowning..
{u'$date': u'2017-02-25T16:24:49.000Z'} , 835525970786308096 , TheSleepyOppa , Suicide  via @YouTube
{u'$date': u'2017-02-25T16:24:49.000Z'} , 835525971809820672 , lgbtqnation , National Organization for Marriage decries teen suicide study as ‘fake news'
{u'$date': u'2017-02-25T16:24:53.000Z'} , 835525986703851520 , dank_slut , why did trans people commit suicide and gays
{u'$date': u'2017-02-25T16:24:57.000Z'} , 835526004718374912 , KASIKING_MIC1 , Suicide!!
{u'$date': u'2017-02-25T16:25:02.000Z'} , 835526027216621569 , HayleyMcCartyXO , still wanna send refugees back  home?
{u'$date': u'2017-02-25T16:25:03.000Z'} , 835526031641571329 , AmpleArse , Johnathan Davies looks suicidal
{u'$date': u'2017-02-25T16:25:08.000Z'} , 835526049811288064 , Daily_Star , ISIS using SUICIDE PUPPIES as shock vid shows tiny dog ‘wearing bomb vest'
{u'$date': u'2017-02-25T16:25:14.000Z'} , 835526075438546944 , Ndq2DHp08NQ6hfD , How are you? !  Push don't be shy
{u'$date': u'2017-02-25T16:25:16.000Z'} , 835526084586262530 , greentae1 , This fanfic is so perfect I want to die
{u'$date': u'2017-02-25T16:25:16.000Z'} , 835526084825264128 , marrysonia123 , loving you is suicide
{u'$date': u'2017-02-25T16:25:18.000Z'} , 835526091343278081 , speechgal94 , ICantRespectAnyoneWho has ever made a suicide or rape joke.
{u'$date': u'2017-02-25T16:25:21.000Z'} , 835526105083875328 , JaxBizBroker1 , People are in business for 2 reasons: to create a standard of living and to build an asset that can be sold or transferred at some point.
{u'$date': u'2017-02-25T16:25:21.000Z'} , 835526105469693952 , JaxCoolStuff , People are in business for 2 reasons: to create a standard of living and to build an asset that can be sold or transferred at some point.
{u'$date': u'2017-02-25T16:25:21.000Z'} , 835526104559587328 , bgrapentine , JULIA RICCO LIKED MY TWEET I CAN END MY LIFE NOW
{u'$date': u'2017-02-25T16:25:27.000Z'} , 835526130668978176 , WendyMolyneux , I hope this is true but I think we've all proven we're bad at hopeful prognostication.
{u'$date': u'2017-02-25T16:25:30.000Z'} , 835526144019447809 , dancingjoon , this is why I want to lowkey die
{u'$date': u'2017-02-25T16:25:31.000Z'} , 835526145781149696 , ipeey_ , Ungrateful bastards !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
{u'$date': u'2017-02-25T16:25:43.000Z'} , 835526196485971968 , HathaiPia , Man believed to be in his 50's committed suicide in protest of Section44 used to occupy dhammakaya Thai junta ; temple offered condolences
{u'$date': u'2017-02-25T16:25:43.000Z'} , 835526198671327233 , KingTiff13 , STRESS AT WORK AND I DON'T WANNA HANG MYSELF. This is a new experience. I should of gotten out of my old job sooner
{u'$date': u'2017-02-25T16:25:44.000Z'} , 835526201309528064 , Niamhfreeburnnn , how does this happen. I want to die
{u'$date': u'2017-02-25T16:25:50.000Z'} , 835526226966167552 , soriav21 , I am SO tired of this excema bro i hate living in this damn skin
{u'$date': u'2017-02-25T16:25:51.000Z'} , 835526230766149634 , caralhosafoda , It was a suicide 🌹
{u'$date': u'2017-02-25T16:25:57.000Z'} , 835526257429385216 , divinebbh , IMMA USE  YOO  INSTEAD OF  YOU  NOW 😤😤😤
{u'$date': u'2017-02-25T16:25:58.000Z'} , 835526262621818880 , FluffyIfaafy , I'm tired of living on everyone's expectations. can u just let me be happy?
{u'$date': u'2017-02-25T16:26:00.000Z'} , 835526267168509952 , _Depressed_Zuka , Any second that passes I become more and more suicidal
{u'$date': u'2017-02-25T16:26:03.000Z'} , 835526280871194624 , pumpknroll , I want to put an end to this winterHow much longingJamesReidxSG OnASAPKCAPinoyStar NadineLustre
{u'$date': u'2017-02-25T16:26:03.000Z'} , 835526281114619904 , STERLINGMHOLMES , lgbtqnation: National Organization for Marriage decries teen suicide study as ‘fake news'
{u'$date': u'2017-02-25T16:26:04.000Z'} , 835526285128429568 , Raffler__ , Suicide is a meme in 2k17..  We have to fix that ;)
{u'$date': u'2017-02-25T16:26:04.000Z'} , 835526286453915652 , STERLINGMHOLMES , lgbtqnation: National Organization for Marriage decries teen suicide study as ‘fake news'
{u'$date': u'2017-02-25T16:26:03.000Z'} , 835526281114619904 , STERLINGMHOLMES , lgbtqnation: National Organization for Marriage decries teen suicide study as ‘fake news'
{u'$date': u'2017-02-25T16:26:07.000Z'} , 835526296595726336 , BSMetalhead , LOL thanks fam  same for ya.i wanna die less tbH LMAO
{u'$date': u'2017-02-25T16:26:07.000Z'} , 835526297812021250 , CHNGColumbiaMO , As Negotiators Talk Peace In Geneva  Bombings Kill At Least 32 In Syrian City: A cluster of coordinated suicide…
{u'$date': u'2017-02-25T16:26:07.000Z'} , 835526299078664192 , CHNGMemphis , As Negotiators Talk Peace In Geneva  Bombings Kill At Least 32 In Syrian City: A cluster of coordinated suicide…
{u'$date': u'2017-02-25T16:26:08.000Z'} , 835526303277146112 , CHNGABQ , As Negotiators Talk Peace In Geneva  Bombings Kill At Least 32 In Syrian City: A cluster of coordinated suicide…
{u'$date': u'2017-02-25T16:26:09.000Z'} , 835526305898627072 , CHNGSFCA , As Negotiators Talk Peace In Geneva  Bombings Kill At Least 32 In Syrian City: A cluster of coordinated suicide…
{u'$date': u'2017-02-25T16:26:14.000Z'} , 835526328787030016 , moldemotions , i want to die i want to die i want to die i want to die i want to die
{u'$date': u'2017-02-25T16:26:19.000Z'} , 835526348856770561 , VelvetRoomAlex , I DON'T KNOW. I DON'T WANT TO DIE LIKE THAT.
{u'$date': u'2017-02-25T16:26:25.000Z'} , 835526373988958209 , FootballHillmen , This is so sad! A permanent solution to a temporary problem.  Suicide Hotline 800.273.8255
{u'$date': u'2017-02-25T16:26:27.000Z'} , 835526380519624708 , blurrylaurmani , I want to die
{u'$date': u'2017-02-25T16:26:27.000Z'} , 835526383908564993 , DaveinTexas , I totally forgot that Delp committed suicide about ten years ago
{u'$date': u'2017-02-25T16:26:28.000Z'} , 835526388224512000 , hettingerdave , Just ate cinnamon roll french toast and now im ready to die
{u'$date': u'2017-02-25T16:26:29.000Z'} , 835526390288109572 , eatjinftkookie , IF JIMIN SPELLS 'YOU' AS 'YOO' THEN THAT'S HOW WE GODDAMN SPELL IT
{u'$date': u'2017-02-25T16:26:31.000Z'} , 835526398798241792 , Kushpradhan4 , Need one 👇👇👇
{u'$date': u'2017-02-25T16:26:31.000Z'} , 835526399142182912 , caralhosafoda , Call a suicide 🌹
{u'$date': u'2017-02-25T16:26:37.000Z'} , 835526424689700865 , aliencraeture , Just once I want to have something good happen in my life and not have it immediately followed by something bad or have it end as +
{u'$date': u'2017-02-25T16:26:39.000Z'} , 835526430998032386 , slaymeclarkson , NOW EVERYTUME I THINK OF AG IM GONNA THINK OF JER COMMITTING SUICIDE
{u'$date': u'2017-02-25T16:26:40.000Z'} , 835526435133505536 , OohManItsShan , I'm so fucking tired I want to cry/die. This is why I don't go out on work nights normally 😭
{u'$date': u'2017-02-25T16:26:45.000Z'} , 835526457883570180 , STATlCDOPE , Just turn off your phone sweaty
{u'$date': u'2017-02-25T16:26:47.000Z'} , 835526464271446022 , darklightwoods , 10 days left until my final suicide.
{u'$date': u'2017-02-25T16:26:49.000Z'} , 835526475092803584 , PersonaCreator , ...that every subsequent teenage suicide...
{u'$date': u'2017-02-25T16:26:50.000Z'} , 835526476912975872 , c3opo , Pravit should follow his lead
{u'$date': u'2017-02-25T16:26:52.000Z'} , 835526485733593088 , Pristaem , I want to see shinee before I die
{u'$date': u'2017-02-25T16:26:56.000Z'} , 835526504498999296 , aaliyahtribble_ , whaaat 😭😭💤
{u'$date': u'2017-02-25T16:26:57.000Z'} , 835526508638781442 , ynwasus , I LOVE HIS ENGLISH HANDWRITING ITS SO CUTE
{u'$date': u'2017-02-25T16:26:57.000Z'} , 835526509087576064 , DolamaRey , Motivation !!! Yay !!
{u'$date': u'2017-02-25T16:27:05.000Z'} , 835526540934987776 , _RIVEN , I want to die
{u'$date': u'2017-02-25T16:27:07.000Z'} , 835526551978455040 , SbyarsA , I'M HOMICIDAL ; SUICIDAL NOW EVERY DAY FROM BEING YOUR WEIRD SACRIFICE YOU NEEDED TO VALIDATE YOUR FAKE LOVE RELATIONSHIP
{u'$date': u'2017-02-25T16:27:08.000Z'} , 835526552989347840 , djhrhee , i don't know why i'm surprised  i'm nothing special and i just bore people. i just want to disappear :(
{u'$date': u'2017-02-25T16:27:10.000Z'} , 835526560891334657 , news_in , Homs attacks aim to 'spoil' peace talks  says UN envoy: Suicide assaults today in Syria's third…  til_now news DNA
{u'$date': u'2017-02-25T16:27:10.000Z'} , 835526560560074752 , MelaninGoth , i am actually crying over a pocket sized exo i want to end my life
{u'$date': u'2017-02-25T16:27:10.000Z'} , 835526564557307904 , ErudhirDarko , I tried suicide once  and ill try it again
{u'$date': u'2017-02-25T16:27:10.000Z'} , 835526564456579074 , ramo1983 , Academic who signed peace declaration commits suicide after dismissal from university  via @TurkishMinuteTM
{u'$date': u'2017-02-25T16:27:11.000Z'} , 835526567941984257 , DeathLordKid , I'm a pig  a louse  a useless cow! I destroyed Anubis! Such utter garbage cannot be allowed to live! I deserve to die!  bot
{u'$date': u'2017-02-25T16:27:23.000Z'} , 835526616566620161 , teej_119 , teenage lesbian suicide
{u'$date': u'2017-02-25T16:27:28.000Z'} , 835526636145528832 , 7ouSkrew , LMFAO DUDE TRIED PLAYING A SUICIDE PRANK AT SCHOOL BY JUMPING OFF THE 2ND STORY BOY JUST BROKE HIS ANKLES
{u'$date': u'2017-02-25T16:27:30.000Z'} , 835526645691871232 , Oelbakir , Suicide attacks hit security forces in Syria's Homs. Share your questions 👇  AJNewsGr... by…
{u'$date': u'2017-02-25T16:27:32.000Z'} , 835526653774278656 , magekiIIer , bayonetta 2% i wanna die
{u'$date': u'2017-02-25T16:27:38.000Z'} , 835526681683247105 , DejahDeniseeee , Story of my life.
{u'$date': u'2017-02-25T16:27:39.000Z'} , 835526685822861317 , phresh_san , Parts of me hurt so i guess I'll force myself to hibernate for 16 hours bye
{u'$date': u'2017-02-25T16:27:40.000Z'} , 835526687119065088 , PKJKbtMZ9QhBHQ9 , I want to take my virgin? ! Click don't be shy-
{u'$date': u'2017-02-25T16:27:41.000Z'} , 835526692441632771 , dodgecy1 , Nthing 2do with dad's chair  but avoiding Sharia law in Syria and assassination of 2 Mil alevites may be worth.
{u'$date': u'2017-02-25T16:27:46.000Z'} , 835526714713378817 , POTUSVannaWhite , dude same now my glands are swolen i want to fucking die
{u'$date': u'2017-02-25T16:27:48.000Z'} , 835526722829299712 , jenksmaacy , we are both lawyers  oh and i want to die
{u'$date': u'2017-02-25T16:27:52.000Z'} , 835526737656164352 , Iovearrowshoot , ME TOO   im [rhythm ta voice]  ready to die yeah
{u'$date': u'2017-02-25T16:28:03.000Z'} , 835526784225435649 , CarmenCygni , I wanna die.
{u'$date': u'2017-02-25T16:28:03.000Z'} , 835526785173344257 , Dgreatvj , I'm tired of living being alive
{u'$date': u'2017-02-25T16:28:03.000Z'} , 835526786649743360 , HSderry , All-Ireland club SHC: classy Cuala end Slaughtneil's treble dream  gaa Derry
{u'$date': u'2017-02-25T16:28:09.000Z'} , 835526810062491654 , selectorsledge , np Jafrass - I Dont Want To Die on IVERadio -&gt;
{u'$date': u'2017-02-25T16:28:14.000Z'} , 835526829905702913 , Mark_Nunya , ICantRespectAnyoneWho thinks punching people whose politics you don't like is morally defensible. Suicidal idea outside deep blue enclaves
{u'$date': u'2017-02-25T16:28:16.000Z'} , 835526837652623362 , SatanSatire , As much cancer as you'd think it would be...It's suicide inducing content
{u'$date': u'2017-02-25T16:28:17.000Z'} , 835526842710917120 , cryztallize , I WANT TO DIE
{u'$date': u'2017-02-25T16:28:19.000Z'} , 835526850344411137 , dreww0929 , I'm drowning.
{u'$date': u'2017-02-25T16:28:26.000Z'} , 835526882657349634 , crymommeme , Honestly everything that can wrong is going wrong right now and I really want to die (es no joke)
{u'$date': u'2017-02-25T16:28:30.000Z'} , 835526898499342336 , ughthisbitch , Global warming feels great but I don’t want to die in a natural disaster
{u'$date': u'2017-02-25T16:28:32.000Z'} , 835526907630342144 , abradacabla , It'd be great to get money out of politics  but it has to be done as a federal law. Unilaterally deciding to do it as a party is suicide.
{u'$date': u'2017-02-25T16:28:34.000Z'} , 835526915381313536 , HSdublin , All-Ireland club SHC: classy Cuala end Slaughtneil's treble dream  GAA Dublin
{u'$date': u'2017-02-25T16:28:41.000Z'} , 835526942430486528 , _cuencita , nigga i was thinking about it but I'm going out tonight i don't want to die lol
{u'$date': u'2017-02-25T16:28:43.000Z'} , 835526952001785857 , enimmij , just want to sleep forever ; never wake up  maybz.
{u'$date': u'2017-02-25T16:28:45.000Z'} , 835526961644601344 , iakim36_v2 , Aaaaand I'm tweeting inspirational shit.~This is my suicide note
{u'$date': u'2017-02-25T16:28:47.000Z'} , 835526971207610368 , IkiliAbraham , This is largest crowd more Besigye crowd that made Museveni to threaten of suicide
{u'$date': u'2017-02-25T16:28:49.000Z'} , 835526976442101764 , mattyoukhana_ , 7NamesFor7NewPlanets 1. I2. Really3. Want4. To5. End6. My7. Life
{u'$date': u'2017-02-25T16:29:00.000Z'} , 835527023879581696 , Flae_music , 「You Only Live Once」- SUICIDE SILENCE  【Deathcore】
{u'$date': u'2017-02-25T16:29:03.000Z'} , 835527035627806722 , hoganstandgaa , All-Ireland club SHC: classy Cuala end Slaughtneil's treble dream  gaa
{u'$date': u'2017-02-25T16:29:06.000Z'} , 835527048886108162 , Angloppezz , really just want to disappear on everyone and never come back
{u'$date': u'2017-02-25T16:29:10.000Z'} , 835527066250579968 , selfharmisreall , ugh this hospital is making me wanna die even more
{u'$date': u'2017-02-25T16:29:14.000Z'} , 835527083518480385 , jnathaliederri1 , Yes...; those lizards also have green blood  not a very prestigious status to have...ha ha.!
{u'$date': u'2017-02-25T16:29:20.000Z'} , 835527107346378752 , LoveGodNoDeath , ;-; i wanna die
{u'$date': u'2017-02-25T16:29:22.000Z'} , 835527117454573571 , Kaboom_13 , It was a fantastic episode. I didnt want it to end. Well done you!
{u'$date': u'2017-02-25T16:29:30.000Z'} , 835527148811190272 , ejackuIate , I want to die
{u'$date': u'2017-02-25T16:29:32.000Z'} , 835527158458171392 , r_b610 , Just paid $24 for a fucken cut I could have for myself
